,id,city,zipCode,list_price,baths
2654,4072798171,Ridge,11961,399000,2
2655,4697368030,Greenport,11944,875000,2
2656,3542840089,Mattituck,11952,1095000,3
2657,4068836272,East Hampton,11937,18995000,8
2658,3651483610,East Hampton,11937,4495000,6
2659,9135534016,Sagaponack,11962,27500000,17
2660,4320632096,East Hampton,11937,3995000,7
2661,3978840061,Port Jefferson Station,11776,499990,2
2662,4528089672,Westhampton,11977,2699000,4
2663,4560478667,Port Jefferson,11777,975000,5
2664,4622503716,East Islip,11730,400000,2
2665,4355382664,Dix Hills,11746,2475000,4
2666,9942955464,Huntington,11743,1200000,4
2667,4068836272,East Hampton,11937,18995000,8
2668,3533730752,Commack,11725,667000,3
2669,3647622809,Brentwood,11717,639000,2
2670,4124648059,East Hampton,11937,3495000,5
2671,3522803057,East Hampton,11937,2595000,4
2672,9200255023,Water Mill,11976,19950000,12
2673,4154571724,East Hampton,11937,3695000,6
2674,4072798171,Ridge,11961,399000,2
2675,4697368030,Greenport,11944,875000,2
2676,3542840089,Mattituck,11952,1095000,3
2677,4068836272,East Hampton,11937,18995000,8
2678,3651483610,East Hampton,11937,4495000,6
2679,9135534016,Sagaponack,11962,27500000,17
2680,4320632096,East Hampton,11937,3995000,7
2681,3978840061,Port Jefferson Station,11776,499990,2
2682,4528089672,Westhampton,11977,2699000,4
2683,4560478667,Port Jefferson,11777,975000,5
2684,4622503716,East Islip,11730,400000,2
2685,4355382664,Dix Hills,11746,2475000,4
2686,9942955464,Huntington,11743,1200000,4
2687,4068836272,East Hampton,11937,18995000,8
2688,3533730752,Commack,11725,667000,3
2689,3647622809,Brentwood,11717,639000,2
2690,4124648059,East Hampton,11937,3495000,5
2691,3522803057,East Hampton,11937,2595000,4
2692,9200255023,Water Mill,11976,19950000,12
2693,4154571724,East Hampton,11937,3695000,6
2694,4072798171,Ridge,11961,399000,2
2695,4697368030,Greenport,11944,875000,2
2696,3542840089,Mattituck,11952,1095000,3
2697,4068836272,East Hampton,11937,18995000,8
2698,3651483610,East Hampton,11937,4495000,6
2699,9135534016,Sagaponack,11962,27500000,17
2700,4320632096,East Hampton,11937,3995000,7
2701,3978840061,Port Jefferson Station,11776,499990,2
2702,4528089672,Westhampton,11977,2699000,4
2703,4560478667,Port Jefferson,11777,975000,5
2704,4622503716,East Islip,11730,400000,2
2705,4355382664,Dix Hills,11746,2475000,4
2706,9942955464,Huntington,11743,1200000,4
2707,4068836272,East Hampton,11937,18995000,8
2708,3533730752,Commack,11725,667000,3
2709,3647622809,Brentwood,11717,639000,2
2710,4124648059,East Hampton,11937,3495000,5
2711,3522803057,East Hampton,11937,2595000,4
2712,9200255023,Water Mill,11976,19950000,12
2713,4154571724,East Hampton,11937,3695000,6
2714,4072798171,Ridge,11961,399000,2
2715,4697368030,Greenport,11944,875000,2
2716,3542840089,Mattituck,11952,1095000,3
2717,4068836272,East Hampton,11937,18995000,8
2718,3651483610,East Hampton,11937,4495000,6
2719,9135534016,Sagaponack,11962,27500000,17
2720,4320632096,East Hampton,11937,3995000,7
2721,3978840061,Port Jefferson Station,11776,499990,2
2722,4528089672,Westhampton,11977,2699000,4
2723,4560478667,Port Jefferson,11777,975000,5
2724,4622503716,East Islip,11730,400000,2
2725,4355382664,Dix Hills,11746,2475000,4
2726,9942955464,Huntington,11743,1200000,4
2727,4068836272,East Hampton,11937,18995000,8
2728,3533730752,Commack,11725,667000,3
2729,3647622809,Brentwood,11717,639000,2
2730,4124648059,East Hampton,11937,3495000,5
2731,3522803057,East Hampton,11937,2595000,4
2732,9200255023,Water Mill,11976,19950000,12
2733,4154571724,East Hampton,11937,3695000,6
2734,4072798171,Ridge,11961,399000,2
2735,4697368030,Greenport,11944,875000,2
2736,3542840089,Mattituck,11952,1095000,3
2737,4068836272,East Hampton,11937,18995000,8
2738,3651483610,East Hampton,11937,4495000,6
2739,9135534016,Sagaponack,11962,27500000,17
2740,4320632096,East Hampton,11937,3995000,7
2741,3978840061,Port Jefferson Station,11776,499990,2
2742,4528089672,Westhampton,11977,2699000,4
2743,4560478667,Port Jefferson,11777,975000,5
2744,4622503716,East Islip,11730,400000,2
2745,4355382664,Dix Hills,11746,2475000,4
2746,9942955464,Huntington,11743,1200000,4
2747,4068836272,East Hampton,11937,18995000,8
2748,3533730752,Commack,11725,667000,3
2749,3647622809,Brentwood,11717,639000,2
2750,4124648059,East Hampton,11937,3495000,5
2751,3522803057,East Hampton,11937,2595000,4
2752,9200255023,Water Mill,11976,19950000,12
2753,4154571724,East Hampton,11937,3695000,6
2754,4072798171,Ridge,11961,399000,2
2755,4697368030,Greenport,11944,875000,2
2756,3542840089,Mattituck,11952,1095000,3
2757,4068836272,East Hampton,11937,18995000,8
2758,3651483610,East Hampton,11937,4495000,6
2759,9135534016,Sagaponack,11962,27500000,17
2760,4320632096,East Hampton,11937,3995000,7
2761,3978840061,Port Jefferson Station,11776,499990,2
2762,4528089672,Westhampton,11977,2699000,4
2763,4560478667,Port Jefferson,11777,975000,5
2764,4622503716,East Islip,11730,400000,2
2765,4355382664,Dix Hills,11746,2475000,4
2766,9942955464,Huntington,11743,1200000,4
2767,4068836272,East Hampton,11937,18995000,8
2768,3533730752,Commack,11725,667000,3
2769,3647622809,Brentwood,11717,639000,2
2770,4124648059,East Hampton,11937,3495000,5
2771,3522803057,East Hampton,11937,2595000,4
2772,9200255023,Water Mill,11976,19950000,12
2773,4154571724,East Hampton,11937,3695000,6
2774,4072798171,Ridge,11961,399000,2
2775,4697368030,Greenport,11944,875000,2
2776,3542840089,Mattituck,11952,1095000,3
2777,4068836272,East Hampton,11937,18995000,8
2778,3651483610,East Hampton,11937,4495000,6
2779,9135534016,Sagaponack,11962,27500000,17
2780,4320632096,East Hampton,11937,3995000,7
2781,3978840061,Port Jefferson Station,11776,499990,2
2782,4528089672,Westhampton,11977,2699000,4
2783,4560478667,Port Jefferson,11777,975000,5
2784,4622503716,East Islip,11730,400000,2
2785,4355382664,Dix Hills,11746,2475000,4
2786,9942955464,Huntington,11743,1200000,4
2787,4068836272,East Hampton,11937,18995000,8
2788,3533730752,Commack,11725,667000,3
2789,3647622809,Brentwood,11717,639000,2
2790,4124648059,East Hampton,11937,3495000,5
2791,3522803057,East Hampton,11937,2595000,4
2792,9200255023,Water Mill,11976,19950000,12
2793,4154571724,East Hampton,11937,3695000,6
2794,4072798171,Ridge,11961,399000,2
2795,4697368030,Greenport,11944,875000,2
2796,3542840089,Mattituck,11952,1095000,3
2797,4068836272,East Hampton,11937,18995000,8
2798,3651483610,East Hampton,11937,4495000,6
2799,9135534016,Sagaponack,11962,27500000,17
2800,4320632096,East Hampton,11937,3995000,7
2801,3978840061,Port Jefferson Station,11776,499990,2
2802,4528089672,Westhampton,11977,2699000,4
2803,4560478667,Port Jefferson,11777,975000,5
2804,4622503716,East Islip,11730,400000,2
2805,4355382664,Dix Hills,11746,2475000,4
2806,9942955464,Huntington,11743,1200000,4
2807,4068836272,East Hampton,11937,18995000,8
2808,3533730752,Commack,11725,667000,3
2809,3647622809,Brentwood,11717,639000,2
2810,4124648059,East Hampton,11937,3495000,5
2811,3522803057,East Hampton,11937,2595000,4
2812,9200255023,Water Mill,11976,19950000,12
2813,4154571724,East Hampton,11937,3695000,6
2814,4072798171,Ridge,11961,399000,2
2815,4697368030,Greenport,11944,875000,2
2816,3542840089,Mattituck,11952,1095000,3
2817,4068836272,East Hampton,11937,18995000,8
2818,3651483610,East Hampton,11937,4495000,6
2819,9135534016,Sagaponack,11962,27500000,17
2820,4320632096,East Hampton,11937,3995000,7
2821,3978840061,Port Jefferson Station,11776,499990,2
2822,4528089672,Westhampton,11977,2699000,4
2823,4560478667,Port Jefferson,11777,975000,5
2824,4622503716,East Islip,11730,400000,2
2825,4355382664,Dix Hills,11746,2475000,4
2826,9942955464,Huntington,11743,1200000,4
2827,4068836272,East Hampton,11937,18995000,8
2828,3533730752,Commack,11725,667000,3
2829,3647622809,Brentwood,11717,639000,2
2830,4124648059,East Hampton,11937,3495000,5
2831,3522803057,East Hampton,11937,2595000,4
2832,9200255023,Water Mill,11976,19950000,12
2833,4154571724,East Hampton,11937,3695000,6
2834,4072798171,Ridge,11961,399000,2
2835,4697368030,Greenport,11944,875000,2
2836,3542840089,Mattituck,11952,1095000,3
2837,4068836272,East Hampton,11937,18995000,8
2838,3651483610,East Hampton,11937,4495000,6
2839,9135534016,Sagaponack,11962,27500000,17
2840,4320632096,East Hampton,11937,3995000,7
2841,3978840061,Port Jefferson Station,11776,499990,2
2842,4528089672,Westhampton,11977,2699000,4
2843,4560478667,Port Jefferson,11777,975000,5
2844,4622503716,East Islip,11730,400000,2
2845,4355382664,Dix Hills,11746,2475000,4
2846,9942955464,Huntington,11743,1200000,4
2847,4068836272,East Hampton,11937,18995000,8
2848,3533730752,Commack,11725,667000,3
2849,3647622809,Brentwood,11717,639000,2
2850,4124648059,East Hampton,11937,3495000,5
2851,3522803057,East Hampton,11937,2595000,4
2852,9200255023,Water Mill,11976,19950000,12
2853,4154571724,East Hampton,11937,3695000,6
2854,4072798171,Ridge,11961,399000,2
2855,4697368030,Greenport,11944,875000,2
2856,3542840089,Mattituck,11952,1095000,3
2857,4068836272,East Hampton,11937,18995000,8
2858,3651483610,East Hampton,11937,4495000,6
2859,9135534016,Sagaponack,11962,27500000,17
2860,4320632096,East Hampton,11937,3995000,7
2861,3978840061,Port Jefferson Station,11776,499990,2
2862,4528089672,Westhampton,11977,2699000,4
2863,4560478667,Port Jefferson,11777,975000,5
2864,4622503716,East Islip,11730,400000,2
2865,4355382664,Dix Hills,11746,2475000,4
2866,9942955464,Huntington,11743,1200000,4
2867,4068836272,East Hampton,11937,18995000,8
2868,3533730752,Commack,11725,667000,3
2869,3647622809,Brentwood,11717,639000,2
2870,4124648059,East Hampton,11937,3495000,5
2871,3522803057,East Hampton,11937,2595000,4
2872,9200255023,Water Mill,11976,19950000,12
2873,4154571724,East Hampton,11937,3695000,6
2874,4072798171,Ridge,11961,399000,2
2875,4697368030,Greenport,11944,875000,2
2876,3542840089,Mattituck,11952,1095000,3
2877,4068836272,East Hampton,11937,18995000,8
2878,3651483610,East Hampton,11937,4495000,6
2879,9135534016,Sagaponack,11962,27500000,17
2880,4320632096,East Hampton,11937,3995000,7
2881,3978840061,Port Jefferson Station,11776,499990,2
2882,4528089672,Westhampton,11977,2699000,4
2883,4560478667,Port Jefferson,11777,975000,5
2884,4622503716,East Islip,11730,400000,2
2885,4355382664,Dix Hills,11746,2475000,4
2886,9942955464,Huntington,11743,1200000,4
2887,4068836272,East Hampton,11937,18995000,8
2888,3533730752,Commack,11725,667000,3
2889,3647622809,Brentwood,11717,639000,2
2890,4124648059,East Hampton,11937,3495000,5
2891,3522803057,East Hampton,11937,2595000,4
2892,9200255023,Water Mill,11976,19950000,12
2893,4154571724,East Hampton,11937,3695000,6
2894,4072798171,Ridge,11961,399000,2
2895,4697368030,Greenport,11944,875000,2
2896,3542840089,Mattituck,11952,1095000,3
2897,4068836272,East Hampton,11937,18995000,8
2898,3651483610,East Hampton,11937,4495000,6
2899,9135534016,Sagaponack,11962,27500000,17
2900,4320632096,East Hampton,11937,3995000,7
2901,3978840061,Port Jefferson Station,11776,499990,2
2902,4528089672,Westhampton,11977,2699000,4
2903,4560478667,Port Jefferson,11777,975000,5
2904,4622503716,East Islip,11730,400000,2
2905,4355382664,Dix Hills,11746,2475000,4
2906,9942955464,Huntington,11743,1200000,4
2907,4068836272,East Hampton,11937,18995000,8
2908,3533730752,Commack,11725,667000,3
2909,3647622809,Brentwood,11717,639000,2
2910,4124648059,East Hampton,11937,3495000,5
2911,3522803057,East Hampton,11937,2595000,4
2912,9200255023,Water Mill,11976,19950000,12
2913,4154571724,East Hampton,11937,3695000,6
2914,4072798171,Ridge,11961,399000,2
2915,4697368030,Greenport,11944,875000,2
2916,3542840089,Mattituck,11952,1095000,3
2917,4068836272,East Hampton,11937,18995000,8
2918,3651483610,East Hampton,11937,4495000,6
2919,9135534016,Sagaponack,11962,27500000,17
2920,4320632096,East Hampton,11937,3995000,7
2921,3978840061,Port Jefferson Station,11776,499990,2
2922,4528089672,Westhampton,11977,2699000,4
2923,4560478667,Port Jefferson,11777,975000,5
2924,4622503716,East Islip,11730,400000,2
2925,4355382664,Dix Hills,11746,2475000,4
2926,9942955464,Huntington,11743,1200000,4
2927,4068836272,East Hampton,11937,18995000,8
2928,3533730752,Commack,11725,667000,3
2929,3647622809,Brentwood,11717,639000,2
2930,4124648059,East Hampton,11937,3495000,5
2931,3522803057,East Hampton,11937,2595000,4
2932,9200255023,Water Mill,11976,19950000,12
2933,4154571724,East Hampton,11937,3695000,6
2934,4072798171,Ridge,11961,399000,2
2935,4697368030,Greenport,11944,875000,2
2936,3542840089,Mattituck,11952,1095000,3
2937,4068836272,East Hampton,11937,18995000,8
2938,3651483610,East Hampton,11937,4495000,6
2939,9135534016,Sagaponack,11962,27500000,17
2940,4320632096,East Hampton,11937,3995000,7
2941,3978840061,Port Jefferson Station,11776,499990,2
2942,4528089672,Westhampton,11977,2699000,4
2943,4560478667,Port Jefferson,11777,975000,5
2944,4622503716,East Islip,11730,400000,2
2945,4355382664,Dix Hills,11746,2475000,4
2946,9942955464,Huntington,11743,1200000,4
2947,4068836272,East Hampton,11937,18995000,8
2948,3533730752,Commack,11725,667000,3
2949,3647622809,Brentwood,11717,639000,2
2950,4124648059,East Hampton,11937,3495000,5
2951,3522803057,East Hampton,11937,2595000,4
2952,9200255023,Water Mill,11976,19950000,12
2953,4154571724,East Hampton,11937,3695000,6
2954,4072798171,Ridge,11961,399000,2
2955,4697368030,Greenport,11944,875000,2
2956,3542840089,Mattituck,11952,1095000,3
2957,4068836272,East Hampton,11937,18995000,8
2958,3651483610,East Hampton,11937,4495000,6
2959,9135534016,Sagaponack,11962,27500000,17
2960,4320632096,East Hampton,11937,3995000,7
2961,3978840061,Port Jefferson Station,11776,499990,2
2962,4528089672,Westhampton,11977,2699000,4
2963,4560478667,Port Jefferson,11777,975000,5
2964,4622503716,East Islip,11730,400000,2
2965,4355382664,Dix Hills,11746,2475000,4
2966,9942955464,Huntington,11743,1200000,4
2967,4068836272,East Hampton,11937,18995000,8
2968,3533730752,Commack,11725,667000,3
2969,3647622809,Brentwood,11717,639000,2
2970,4124648059,East Hampton,11937,3495000,5
2971,3522803057,East Hampton,11937,2595000,4
2972,9200255023,Water Mill,11976,19950000,12
2973,4154571724,East Hampton,11937,3695000,6
2974,4072798171,Ridge,11961,399000,2
2975,4697368030,Greenport,11944,875000,2
2976,3542840089,Mattituck,11952,1095000,3
2977,4068836272,East Hampton,11937,18995000,8
2978,3651483610,East Hampton,11937,4495000,6
2979,9135534016,Sagaponack,11962,27500000,17
2980,4320632096,East Hampton,11937,3995000,7
2981,3978840061,Port Jefferson Station,11776,499990,2
2982,4528089672,Westhampton,11977,2699000,4
2983,4560478667,Port Jefferson,11777,975000,5
2984,4622503716,East Islip,11730,400000,2
2985,4355382664,Dix Hills,11746,2475000,4
2986,9942955464,Huntington,11743,1200000,4
2987,4068836272,East Hampton,11937,18995000,8
2988,3533730752,Commack,11725,667000,3
2989,3647622809,Brentwood,11717,639000,2
2990,4124648059,East Hampton,11937,3495000,5
2991,3522803057,East Hampton,11937,2595000,4
2992,9200255023,Water Mill,11976,19950000,12
2993,4154571724,East Hampton,11937,3695000,6
2994,4072798171,Ridge,11961,399000,2
2995,4697368030,Greenport,11944,875000,2
2996,3542840089,Mattituck,11952,1095000,3
2997,4068836272,East Hampton,11937,18995000,8
2998,3651483610,East Hampton,11937,4495000,6
2999,9135534016,Sagaponack,11962,27500000,17
3000,4320632096,East Hampton,11937,3995000,7
3001,3978840061,Port Jefferson Station,11776,499990,2
3002,4528089672,Westhampton,11977,2699000,4
3003,4560478667,Port Jefferson,11777,975000,5
3004,4622503716,East Islip,11730,400000,2
3005,4355382664,Dix Hills,11746,2475000,4
3006,9942955464,Huntington,11743,1200000,4
3007,4068836272,East Hampton,11937,18995000,8
3008,3533730752,Commack,11725,667000,3
3009,3647622809,Brentwood,11717,639000,2
3010,4124648059,East Hampton,11937,3495000,5
3011,3522803057,East Hampton,11937,2595000,4
3012,9200255023,Water Mill,11976,19950000,12
3013,4154571724,East Hampton,11937,3695000,6
3014,4072798171,Ridge,11961,399000,2
3015,4697368030,Greenport,11944,875000,2
3016,3542840089,Mattituck,11952,1095000,3
3017,4068836272,East Hampton,11937,18995000,8
3018,3651483610,East Hampton,11937,4495000,6
3019,9135534016,Sagaponack,11962,27500000,17
3020,4320632096,East Hampton,11937,3995000,7
3021,3978840061,Port Jefferson Station,11776,499990,2
3022,4528089672,Westhampton,11977,2699000,4
3023,4560478667,Port Jefferson,11777,975000,5
3024,4622503716,East Islip,11730,400000,2
3025,4355382664,Dix Hills,11746,2475000,4
3026,9942955464,Huntington,11743,1200000,4
3027,4068836272,East Hampton,11937,18995000,8
3028,3533730752,Commack,11725,667000,3
3029,3647622809,Brentwood,11717,639000,2
3030,4124648059,East Hampton,11937,3495000,5
3031,3522803057,East Hampton,11937,2595000,4
3032,9200255023,Water Mill,11976,19950000,12
3033,4154571724,East Hampton,11937,3695000,6
3034,4072798171,Ridge,11961,399000,2
3035,4697368030,Greenport,11944,875000,2
3036,3542840089,Mattituck,11952,1095000,3
3037,4068836272,East Hampton,11937,18995000,8
3038,3651483610,East Hampton,11937,4495000,6
3039,9135534016,Sagaponack,11962,27500000,17
3040,4320632096,East Hampton,11937,3995000,7
3041,3978840061,Port Jefferson Station,11776,499990,2
3042,4528089672,Westhampton,11977,2699000,4
3043,4560478667,Port Jefferson,11777,975000,5
3044,4622503716,East Islip,11730,400000,2
3045,4355382664,Dix Hills,11746,2475000,4
3046,9942955464,Huntington,11743,1200000,4
3047,4068836272,East Hampton,11937,18995000,8
3048,3533730752,Commack,11725,667000,3
3049,3647622809,Brentwood,11717,639000,2
3050,4124648059,East Hampton,11937,3495000,5
3051,3522803057,East Hampton,11937,2595000,4
3052,9200255023,Water Mill,11976,19950000,12
3053,4154571724,East Hampton,11937,3695000,6
3054,4072798171,Ridge,11961,399000,2
3055,4697368030,Greenport,11944,875000,2
3056,3542840089,Mattituck,11952,1095000,3
3057,4068836272,East Hampton,11937,18995000,8
3058,3651483610,East Hampton,11937,4495000,6
3059,9135534016,Sagaponack,11962,27500000,17
3060,4320632096,East Hampton,11937,3995000,7
3061,3978840061,Port Jefferson Station,11776,499990,2
3062,4528089672,Westhampton,11977,2699000,4
3063,4560478667,Port Jefferson,11777,975000,5
3064,4622503716,East Islip,11730,400000,2
3065,4355382664,Dix Hills,11746,2475000,4
3066,9942955464,Huntington,11743,1200000,4
3067,4068836272,East Hampton,11937,18995000,8
3068,3533730752,Commack,11725,667000,3
3069,3647622809,Brentwood,11717,639000,2
3070,4124648059,East Hampton,11937,3495000,5
3071,3522803057,East Hampton,11937,2595000,4
3072,9200255023,Water Mill,11976,19950000,12
3073,4154571724,East Hampton,11937,3695000,6
3074,4072798171,Ridge,11961,399000,2
3075,4697368030,Greenport,11944,875000,2
3076,3542840089,Mattituck,11952,1095000,3
3077,4068836272,East Hampton,11937,18995000,8
3078,3651483610,East Hampton,11937,4495000,6
3079,9135534016,Sagaponack,11962,27500000,17
3080,4320632096,East Hampton,11937,3995000,7
3081,3978840061,Port Jefferson Station,11776,499990,2
3082,4528089672,Westhampton,11977,2699000,4
3083,4560478667,Port Jefferson,11777,975000,5
3084,4622503716,East Islip,11730,400000,2
3085,4355382664,Dix Hills,11746,2475000,4
3086,9942955464,Huntington,11743,1200000,4
3087,4068836272,East Hampton,11937,18995000,8
3088,3533730752,Commack,11725,667000,3
3089,3647622809,Brentwood,11717,639000,2
3090,4124648059,East Hampton,11937,3495000,5
3091,3522803057,East Hampton,11937,2595000,4
3092,9200255023,Water Mill,11976,19950000,12
3093,4154571724,East Hampton,11937,3695000,6
3094,4072798171,Ridge,11961,399000,2
3095,4697368030,Greenport,11944,875000,2
3096,3542840089,Mattituck,11952,1095000,3
3097,4068836272,East Hampton,11937,18995000,8
3098,3651483610,East Hampton,11937,4495000,6
3099,9135534016,Sagaponack,11962,27500000,17
3100,4320632096,East Hampton,11937,3995000,7
3101,3978840061,Port Jefferson Station,11776,499990,2
3102,4528089672,Westhampton,11977,2699000,4
3103,4560478667,Port Jefferson,11777,975000,5
3104,4622503716,East Islip,11730,400000,2
3105,4355382664,Dix Hills,11746,2475000,4
3106,9942955464,Huntington,11743,1200000,4
3107,4068836272,East Hampton,11937,18995000,8
3108,3533730752,Commack,11725,667000,3
3109,3647622809,Brentwood,11717,639000,2
3110,4124648059,East Hampton,11937,3495000,5
3111,3522803057,East Hampton,11937,2595000,4
3112,9200255023,Water Mill,11976,19950000,12
3113,4154571724,East Hampton,11937,3695000,6
3114,4072798171,Ridge,11961,399000,2
3115,4697368030,Greenport,11944,875000,2
3116,3542840089,Mattituck,11952,1095000,3
3117,4068836272,East Hampton,11937,18995000,8
3118,3651483610,East Hampton,11937,4495000,6
3119,9135534016,Sagaponack,11962,27500000,17
